'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
8.095676172953029937e-02,1.341959224856807131e-01,1.874350832418311130e-01,2.406742439979815962e-01,2.939134047541320238e-01,3.471525655102825070e-01,4.003917262664328791e-01,4.536308870225833068e-01,5.068700477787337899e-01,5.601092085348842176e-01,6.133483692910346452e-01,6.665875300471850728e-01,7.198266908033355005e-01,7.730658515594859281e-01,8.263050123156363558e-01,8.795441730717867834e-01,9.327833338279372111e-01,9.860224945840876387e-01,1.039261655340238066e+00,1.092500816096388716e+00,1.145739976852539144e+00,1.198979137608689571e+00,1.252218298364839999e+00,1.305457459120990427e+00,1.358696619877140854e+00,1.411935780633291282e+00,1.465174941389441710e+00,1.518414102145591915e+00,1.571653262901742565e+00,1.624892423657892992e+00,1.678131584414043420e+00,1.731370745170193848e+00,1.784609905926344497e+00,1.837849066682494703e+00,1.891088227438644909e+00,1.944327388194796002e+00,1.997566548950945986e+00,2.050805709707096192e+00,2.104044870463246841e+00,2.157284031219397047e+00,-5.528198791294690329e-02,-8.997064103311300243e-02,-1.246592941532791016e-01,-1.702639621837289119e-01,-2.593507562734762018e-01,-3.484575885024820963e-01,-4.384002973976973139e-01,-5.282708478973807686e-01,-5.750628362646206249e-01,-6.218548246318604811e-01,-6.686468129991003373e-01,-7.096488573975250347e-01,-7.438959671656651951e-01,-7.781430769338053555e-01,-8.123901867019455159e-01,-8.307948982074323530e-01,-8.491464473026417714e-01,-8.674979963978513009e-01,-8.795099280674862907e-01,-8.859398066579989850e-01,-8.923696852485116793e-01,-8.982147773259733237e-01,-8.959020975463745096e-01,-8.935894177667756955e-01,-8.912767379871768814e-01,-8.827440562051271922e-01,-8.700992619881240397e-01,-8.574544677711207763e-01,-8.431749294380889159e-01,-8.186084647163888173e-01,-7.940419999946887186e-01,-7.694755352729886200e-01,-7.336891438622521466e-01,-6.924323404339756127e-01,-6.511755370056989678e-01,-6.047498974145465445e-01,-5.385659647491751745e-01,-4.723820320838040820e-01,-3.753755810780052271e-01,-2.456334899037528885e-01,1
4.783808647654060053e-02,2.056471587290351899e-01,3.634562309815297931e-01,5.212653032340244241e-01,6.790743754865190551e-01,8.368834477390136861e-01,9.946925199915082061e-01,1.152501592244002948e+00,1.310310664496497690e+00,1.468119736748991988e+00,1.625928809001486730e+00,1.783737881253981250e+00,1.941546953506475992e+00,2.099356025758970290e+00,2.257165098011465254e+00,2.414974170263960218e+00,2.572783242516454294e+00,2.730592314768948814e+00,2.888401387021443778e+00,3.046210459273938298e+00,3.204019531526432818e+00,3.361828603778927782e+00,3.519637676031421858e+00,3.677446748283916822e+00,3.835255820536410898e+00,3.993064892788905862e+00,4.150873965041400382e+00,4.308683037293895346e+00,4.466492109546389422e+00,4.624301181798884386e+00,4.782110254051378462e+00,4.939919326303872538e+00,5.097728398556368390e+00,5.255537470808863354e+00,5.413346543061356542e+00,5.571155615313852394e+00,5.728964687566345582e+00,5.886773759818840546e+00,6.044582832071336398e+00,6.202391904323829586e+00,-5.523741365284880189e-02,-1.232308283486816952e-01,-4.158747050526548916e-01,-7.977400568678972848e-01,-1.174896399146333925e+00,-1.486374748362830456e+00,-1.736877566881006585e+00,-1.917152887014258011e+00,-2.078910405322082600e+00,-2.225051809176112450e+00,-2.354682945579132713e+00,-2.472147573778944007e+00,-2.581041213050648597e+00,-2.681751162351013296e+00,-2.759431258556478195e+00,-2.828905481347582906e+00,-2.891900149434025735e+00,-2.953828227297936593e+00,-2.990856173083182412e+00,-3.025470232654196678e+00,-3.041355451615757932e+00,-3.057240670577320074e+00,-3.073535299636247498e+00,-3.081949118906441853e+00,-3.076593153619906040e+00,-3.061785241589556783e+00,-3.039138946810736375e+00,-3.006769897742497033e+00,-2.969669522707321097e+00,-2.923324965771340711e+00,-2.875164019783265967e+00,-2.804655048706350851e+00,-2.731315059065930306e+00,-2.648586475317614930e+00,-2.563375948134603011e+00,-2.443268324120563051e+00,-2.315300232516319223e+00,-2.161227464457916803e+00,-2.007132944608249314e+00,-1.852970716668229656e+00,1
1.577868852459019422e+01,2.460592686002524943e+01,3.343316519546030463e+01,4.226040353089535984e+01,5.108764186633041504e+01,5.991488020176547025e+01,6.874211853720052545e+01,7.756935687263558066e+01,8.639659520807063586e+01,9.522383354350567686e+01,1.040510718789407605e+02,1.128783102143758015e+02,1.217055485498108567e+02,1.305327868852459119e+02,1.393600252206809671e+02,1.481872635561160223e+02,1.570145018915510775e+02,1.658417402269861327e+02,1.746689785624211879e+02,1.834962168978562431e+02,1.923234552332912983e+02,2.011506935687263535e+02,2.099779319041614087e+02,2.188051702395964924e+02,2.276324085750315191e+02,2.364596469104665459e+02,2.452868852459016296e+02,2.541141235813366848e+02,2.629413619167717115e+02,2.717686002522067952e+02,2.805958385876418788e+02,2.894230769230769056e+02,2.982503152585119324e+02,3.070775535939469592e+02,3.159047919293820996e+02,3.247320302648171264e+02,3.335592686002520963e+02,3.423865069356871800e+02,3.512137452711223204e+02,3.600409836065573472e+02,-6.793478260869591168e+00,-3.317307692307695532e+01,-4.544082125603868150e+01,-5.434364548494985314e+01,-6.224319159101770538e+01,-6.859496934225198572e+01,-7.555392976588632337e+01,-8.275091809298972123e+01,-8.961584912671870029e+01,-9.611900780379042430e+01,-1.018646556899065416e+02,-1.074642326272761181e+02,-1.124066332218506403e+02,-1.172900682011935629e+02,-1.209624401600105017e+02,-1.246348121188274405e+02,-1.271390746934225149e+02,-1.290900222965440491e+02,-1.310409698996655550e+02,-1.320417806830850225e+02,-1.329285750481402602e+02,-1.338153694131954694e+02,-1.331591415830546339e+02,-1.321836677814938525e+02,-1.312081939799330996e+02,-1.295332988267770986e+02,-1.271178398895790167e+02,-1.247023809523809632e+02,-1.212103616994921538e+02,-1.168749225814443378e+02,-1.124442586399108421e+02,-1.063312894834634363e+02,-1.002183203270160448e+02,-9.294523411371244492e+01,-8.502926421404679047e+01,-7.566471571906357951e+01,-6.302257525083619782e+01,-4.793524712002992771e+01,-2.987040133779261097e+01,-1.902173913043498032e+00,1
1.209016393442627191e+01,2.819987389659524624e+01,4.430958385876422057e+01,6.041929382093319134e+01,7.652900378310216922e+01,9.263871374527116132e+01,1.087484237074401250e+02,1.248581336696090744e+02,1.409678436317780665e+02,1.570775535939470444e+02,1.731872635561160223e+02,1.892969735182850002e+02,2.054066834804539496e+02,2.215163934426229275e+02,2.376261034047919054e+02,2.537358133669608833e+02,2.698455233291298327e+02,2.859552332912987822e+02,3.020649432534678454e+02,3.181746532156367948e+02,3.342843631778057443e+02,3.503940731399746937e+02,3.665037831021437569e+02,3.826134930643127063e+02,3.987232030264816558e+02,4.148329129886506053e+02,4.309426229508196116e+02,4.470523329129886179e+02,4.631620428751576242e+02,4.792717528373265168e+02,4.953814627994954662e+02,5.114911727616644725e+02,5.276008827238334788e+02,5.437105926860024283e+02,5.598203026481713778e+02,5.759300126103404409e+02,5.920397225725093904e+02,6.081494325346783398e+02,6.242591424968472893e+02,6.403688524590162388e+02,-6.793478260869591168e+00,-4.592913879598667393e+01,-6.301063067367417858e+01,-7.572324414715721730e+01,-8.724838969404189015e+01,-9.745099405425497707e+01,-1.100357673727239245e+02,-1.244216833890747012e+02,-1.391995755081039761e+02,-1.525125418060200673e+02,-1.642070791527313247e+02,-1.752416387959866313e+02,-1.854958193979932730e+02,-1.941747876061968725e+02,-2.005590954522738514e+02,-2.066549958193980103e+02,-2.115506549609810349e+02,-2.164463141025640880e+02,-2.188200533309228888e+02,-2.203597200879809179e+02,-2.218993868450389471e+02,-2.216105452518496008e+02,-2.211789719941893679e+02,-2.198508918617614540e+02,-2.172273807428269663e+02,-2.146038696238925070e+02,-2.104416541729135872e+02,-2.047939972321531741e+02,-1.980095689334820008e+02,-1.885149572649573031e+02,-1.790203455964326054e+02,-1.695257339279078224e+02,-1.591052381813251486e+02,-1.464029874355961738e+02,-1.311022853957636300e+02,-1.124694494468741226e+02,-9.212479096989957839e+01,-6.945871157827671993e+01,-4.487318840579710155e+01,-4.619565217391340184e+00,1
2.462517952048642655e+00,1.650765174926863210e+01,3.055278554648862510e+01,4.459791934370861810e+01,5.864305314092860755e+01,7.268818693814860410e+01,8.673332073536859355e+01,1.007784545325885830e+02,1.148235883298085582e+02,1.288687221270285477e+02,1.429138559242485655e+02,1.569589897214685550e+02,1.710041235186885444e+02,1.850492573159085339e+02,1.990943911131284665e+02,2.131395249103485128e+02,2.271846587075685022e+02,2.412297925047884917e+02,2.552749263020084811e+02,2.693200600992284990e+02,2.833651938964484884e+02,2.974103276936684779e+02,3.114554614908884673e+02,3.255005952881084568e+02,3.395457290853284462e+02,3.535908628825484357e+02,3.676359966797684251e+02,3.816811304769884146e+02,3.957262642742084040e+02,4.097713980714283935e+02,4.238165318686483829e+02,4.378616656658683723e+02,4.519067994630884186e+02,4.659519332603084081e+02,4.799970670575283407e+02,4.940422008547483301e+02,5.080873346519683196e+02,5.221324684491883090e+02,5.361776022464083553e+02,5.502227360436282879e+02,-2.945508100147208097e+00,-3.594105268862629288e+01,-5.122369489257758346e+01,-6.087059160469296870e+01,-6.879052033197547189e+01,-7.506468826835059360e+01,-8.200030415983918886e+01,-8.966321451600684611e+01,-9.616336310513372609e+01,-1.021842365445965157e+02,-1.175022604803706940e+02,-1.271441411155793020e+02,-1.337064408012662682e+02,-1.426705124019401296e+02,-1.519120717214528042e+02,-1.582048605691512080e+02,-1.640187109523651543e+02,-1.673614371792129987e+02,-1.704551658576027080e+02,-1.727737962785794537e+02,-1.742186117076034009e+02,-1.744754971868046027e+02,-1.742579900873949441e+02,-1.737075457694716931e+02,-1.742323934142727353e+02,-1.751131740036863960e+02,-1.702525482292797392e+02,-1.649846734795395946e+02,-1.611872894092439026e+02,-1.564324298616414524e+02,-1.486742574266915824e+02,-1.407602786089847200e+02,-1.326171220534307338e+02,-1.215428529381275951e+02,-1.082360093500855243e+02,-9.363418020253635632e+01,-7.818989349058144001e+01,-5.431969272553251926e+01,-3.157481357751924023e+01,2.001801621458980662e+00,1
1.551102736029418061e+01,3.677830431662606969e+01,5.804558127295796055e+01,7.931285822928985851e+01,1.005801351856217423e+02,1.218474121419536402e+02,1.431146890982855382e+02,1.643819660546174077e+02,1.856492430109493057e+02,2.069165199672812037e+02,2.281837969236131016e+02,2.494510738799449712e+02,2.707183508362768976e+02,2.919856277926087387e+02,3.132529047489406366e+02,3.345201817052725346e+02,3.557874586616044326e+02,3.770547356179363305e+02,3.983220125742681716e+02,4.195892895306001265e+02,4.408565664869320244e+02,4.621238434432639224e+02,4.833911203995957635e+02,5.046583973559276615e+02,5.259256743122596163e+02,5.471929512685914005e+02,5.684602282249232985e+02,5.897275051812551965e+02,6.109947821375870944e+02,6.322620590939189924e+02,6.535293360502508904e+02,6.747966130065827883e+02,6.960638899629146863e+02,7.173311669192465843e+02,7.385984438755784822e+02,7.598657208319103802e+02,7.811329977882422781e+02,8.024002747445741761e+02,8.236675517009060741e+02,8.449348286572379720e+02,3.534609720176832059e+00,-3.143290866803828720e+01,-5.021399354508194790e+01,-7.314969623617220407e+01,-1.101126915214511399e+02,-1.381464868739228962e+02,-1.615456147591548302e+02,-1.813911050670664906e+02,-2.053101794224016032e+02,-2.182722696486730456e+02,-2.301790835860344941e+02,-2.448572705298487051e+02,-2.572764626328255417e+02,-2.661541309373598665e+02,-2.725876546798875211e+02,-2.778779144164482204e+02,-2.843417983883054490e+02,-2.894153537286412643e+02,-2.939594310669016863e+02,-2.966223202140511148e+02,-2.947364532843306506e+02,-2.931945401953101964e+02,-2.917396494545292285e+02,-2.900840733150391770e+02,-2.888063058789414868e+02,-2.863035622035312713e+02,-2.777102474813481763e+02,-2.685549801597165924e+02,-2.605241901908553359e+02,-2.512398206972442267e+02,-2.416670487493762778e+02,-2.308802069391774126e+02,-2.097699020163197190e+02,-1.946706880371108923e+02,-1.765762300928440993e+02,-1.472038654480897719e+02,-1.153014975380678635e+02,-9.036773445307875363e+01,-4.170179413259152312e+01,1.584854940874834028e+00,1
1.027465535308306244e+01,3.011313424181276943e+01,4.995161313054246932e+01,6.979009201927217987e+01,8.962857090800187621e+01,1.094670497967315583e+02,1.293055286854612973e+02,1.491440075741909936e+02,1.689824864629206900e+02,1.888209653516503863e+02,2.086594442403800826e+02,2.284979231291098074e+02,2.483364020178395037e+02,2.681748809065692285e+02,2.880133597952989248e+02,3.078518386840286212e+02,3.276903175727583175e+02,3.475287964614880138e+02,3.673672753502177102e+02,3.872057542389474065e+02,4.070442331276771029e+02,4.268827120164068560e+02,4.467211909051365524e+02,4.665596697938663056e+02,4.863981486825960019e+02,5.062366275713255845e+02,5.260751064600553946e+02,5.459135853487850909e+02,5.657520642375147872e+02,5.855905431262444836e+02,6.054290220149741799e+02,6.252675009037038762e+02,6.451059797924335726e+02,6.649444586811632689e+02,6.847829375698929653e+02,7.046214164586226616e+02,7.244598953473523579e+02,7.442983742360820543e+02,7.641368531248117506e+02,7.839753320135415606e+02,1.015542559732329941e+01,-3.758767097340805208e+01,-5.728171859249263775e+01,-7.184073004655505201e+01,-8.780495942313230273e+01,-1.078258122312166449e+02,-1.304337998988070240e+02,-1.559492434002213486e+02,-1.776978669916972535e+02,-1.914810227688118687e+02,-2.066366405068457652e+02,-2.208588704183842992e+02,-2.323999773745451876e+02,-2.398255540861270276e+02,-2.448804051002593098e+02,-2.521994722172182435e+02,-2.583763149444929468e+02,-2.617240389091947463e+02,-2.662171410490929588e+02,-2.695263052660637300e+02,-2.718153900740201721e+02,-2.721919453914699716e+02,-2.689725218749532019e+02,-2.655873099841343787e+02,-2.628157391654787034e+02,-2.600953052035166024e+02,-2.564985949819509869e+02,-2.508973744214767976e+02,-2.398468303129991739e+02,-2.286074603068601903e+02,-2.194952312900089169e+02,-2.095943211702791587e+02,-1.980995773202374437e+02,-1.809511158615338502e+02,-1.579864160835936389e+02,-1.351522866855551968e+02,-1.080633909304504385e+02,-7.926367231714684181e+01,-3.134513238880283126e+01,7.046341707531382781e-01,1
1.314698668020412242e+01,2.887848786235000631e+01,4.460998904449589020e+01,6.034149022664178119e+01,7.607299140878765797e+01,9.180449259093356318e+01,1.075359937730794400e+02,1.232674949552253167e+02,1.389989961373711935e+02,1.547304973195170987e+02,1.704619985016629755e+02,1.861934996838088523e+02,2.019250008659547859e+02,2.176565020481006343e+02,2.333880032302465111e+02,2.491195044123923878e+02,2.648510055945382646e+02,2.805825067766841698e+02,2.963140079588300750e+02,3.120455091409759234e+02,3.277770103231218286e+02,3.435085115052677338e+02,3.592400126874135822e+02,3.749715138695594874e+02,3.907030150517053926e+02,4.064345162338511841e+02,4.221660174159972030e+02,4.378975185981431082e+02,4.536290197802888997e+02,4.693605209624348049e+02,4.850920221445807101e+02,5.008235233267265585e+02,5.165550245088725205e+02,5.322865256910183689e+02,5.480180268731642172e+02,5.637495280553100656e+02,5.794810292374560277e+02,5.952125304196018760e+02,6.109440316017477244e+02,6.266755327838936864e+02,-9.116776527446175393e+00,-3.746639063466044206e+01,-5.241061434601404301e+01,-6.263612852475267090e+01,-7.387883232591921967e+01,-8.640174750876153098e+01,-9.428323853481735739e+01,-1.021517572917377663e+02,-1.157418793349814621e+02,-1.298946226282943996e+02,-1.433268202228207429e+02,-1.558915466782227952e+02,-1.629311378942309716e+02,-1.684763493133667964e+02,-1.745820700654822701e+02,-1.807198656068969740e+02,-1.868692118859486300e+02,-1.912718777578009224e+02,-1.947038360121937615e+02,-1.954745574275293336e+02,-1.961195019780200539e+02,-1.965510987471981252e+02,-1.975690705983142834e+02,-1.983718993775181332e+02,-1.949382773383580059e+02,-1.908436679662364099e+02,-1.859494142206108904e+02,-1.821571120271325128e+02,-1.781388272601628273e+02,-1.718272841951767020e+02,-1.633884141344069292e+02,-1.530866385188646177e+02,-1.439477085281426696e+02,-1.334849779796839755e+02,-1.186964359204957589e+02,-1.044977722780843408e+02,-8.737718665138541496e+01,-6.169115552189561669e+01,-3.785605539220981086e+01,8.131994119332830451e-02,1
9.298932482002186362e+00,2.724990899882150330e+01,4.520088551564082024e+01,6.315186203246013719e+01,8.110283854927945413e+01,9.905381506609876396e+01,1.170047915829180738e+02,1.349557680997374121e+02,1.529067446165567219e+02,1.708577211333760317e+02,1.888086976501953131e+02,2.067596741670146798e+02,2.247106506838339897e+02,2.426616272006532995e+02,2.606126037174726662e+02,2.785635802342919760e+02,2.965145567511112858e+02,3.144655332679305957e+02,3.324165097847499055e+02,3.503674863015692154e+02,3.683184628183885252e+02,3.862694393352078350e+02,4.042204158520272017e+02,4.221713923688464547e+02,4.401223688856657645e+02,4.580733454024850744e+02,4.760243219193043842e+02,4.939752984361236940e+02,5.119262749529431176e+02,5.298772514697624274e+02,5.478282279865817372e+02,5.657792045034010471e+02,5.837301810202203569e+02,6.016811575370396667e+02,6.196321340538589766e+02,6.375831105706782864e+02,6.555340870874975963e+02,6.734850636043169061e+02,6.914360401211362159e+02,7.093870166379555258e+02,2.356406480117811952e+00,-4.182602744451973820e+01,-5.650982993095936990e+01,-6.672974642734806139e+01,-8.248623663642237602e+01,-1.017168404857241200e+02,-1.195301164825840061e+02,-1.365153110358725144e+02,-1.526747640121214715e+02,-1.687002874604478393e+02,-1.831821577219901087e+02,-1.957880215488994793e+02,-2.059231666497104527e+02,-2.132013186010316019e+02,-2.216292813456482804e+02,-2.284017844795453129e+02,-2.339794529410090433e+02,-2.388881154682431998e+02,-2.418942555676570692e+02,-2.437132261408584952e+02,-2.444167875679416397e+02,-2.453575389635137469e+02,-2.471141502152048304e+02,-2.499990242026368037e+02,-2.434716775206412080e+02,-2.392332689543652009e+02,-2.367724487760191039e+02,-2.296688777355824698e+02,-2.233987559555212101e+02,-2.165489145360102441e+02,-2.061412093327698756e+02,-1.968082909473984046e+02,-1.842010977167892349e+02,-1.648699233800921604e+02,-1.530935853416359862e+02,-1.352758268013055272e+02,-1.100268877289622793e+02,-8.360120516396607115e+01,-4.451572191470423689e+01,-1.472754050074058796e+00,1
9.844116816675267501e+00,2.633913158884433159e+01,4.283414636101340278e+01,5.932916113318246687e+01,7.582417590535153806e+01,9.231919067752059505e+01,1.088142054496896804e+02,1.253092202218587374e+02,1.418042349940278086e+02,1.582992497661968798e+02,1.747942645383659510e+02,1.912892793105350506e+02,2.077842940827040934e+02,2.242793088548731646e+02,2.407743236270422074e+02,2.572693383992112786e+02,2.737643531713803213e+02,2.902593679435493641e+02,3.067543827157185206e+02,3.232493974878876202e+02,3.397444122600566061e+02,3.562394270322256489e+02,3.727344418043948053e+02,3.892294565765639049e+02,4.057244713487328909e+02,4.222194861209019336e+02,4.387145008930709764e+02,4.552095156652400760e+02,4.717045304374091756e+02,4.881995452095782184e+02,5.046945599817472612e+02,5.211895747539164176e+02,5.376845895260854604e+02,5.541796042982545032e+02,5.706746190704235460e+02,5.871696338425927024e+02,6.036646486147617452e+02,6.201596633869307880e+02,6.366546781590998307e+02,6.531496929312689872e+02,-1.147129895897910323e+01,-3.137639906924307098e+01,-4.386187912133218703e+01,-5.306880942763795872e+01,-5.813135788736232712e+01,-7.250694023321030102e+01,-9.285825451863448166e+01,-1.166833245740151597e+02,-1.336295591780142331e+02,-1.469790425110673198e+02,-1.550846521858258598e+02,-1.657226819266175255e+02,-1.767872998764809154e+02,-1.859712491168648114e+02,-1.924659771518026332e+02,-1.975222186794329104e+02,-2.056580203730802339e+02,-2.111041185311814843e+02,-2.138196712166086400e+02,-2.153287738595359713e+02,-2.164405555598414992e+02,-2.170224012731852099e+02,-2.175000267463144894e+02,-2.175605961246031939e+02,-2.163970002989690897e+02,-2.126445547782864764e+02,-2.077763864612039129e+02,-2.037431324774395875e+02,-1.988122632705832018e+02,-1.931506292329719088e+02,-1.835409841938944737e+02,-1.738847296250768864e+02,-1.642341888050935381e+02,-1.513163081405207322e+02,-1.369671243060347763e+02,-1.204738682264040222e+02,-9.548299612371961587e+01,-6.937899308029145118e+01,-3.471780577040415494e+01,2.446544747415032361e+00,1
